datetime,pickup_location,drop_location,distance_km,weather,eta_minutes,surge_multiplier,Traffic Index,Demand Index,weekend,special_events,hour,pickup_category,drop_category,pickup_coordinate,drop_coordinate
2025-02-04 08:49:00,Pitampura,Connaught Place,18.86,Clear,45.02,1.96,30.74,30.1,0,0,8,Residential Areas,Commercial & Industrial Areas,"28.6975, 77.1264","28.6328, 77.219"
2025-01-05 13:22:00,All India Institute of Medical Sciences (AIIMS),Indian Institute of Technology Delhi (IIT Delhi),8.64,Humid,28.69,2.17,42.78,41.22,1,0,13,Educational Institutions,Educational Institutions,"28.5717, 77.2089","28.5484, 77.1927"
2025-01-11 15:11:00,Rajendra Place,Cyber Hub,27.59,Fog,68.42,1.89,36.08,22.71,1,0,15,Commercial & Industrial Areas,Commercial & Industrial Areas,"28.6402, 77.1866","28.4947, 77.0881"
2025-02-04 02:19:00,Singhu Border,Kashmere Gate Metro Station,37.17,Humid,73.92,1.59,5.12,12.24,0,0,2,Highways & Borders,Transit Hubs,"28.889, 77.1338","28.6639, 77.2323"
2024-11-25 16:58:00,Millennium City Centre Gurugram Metro Station(huda city centre),Old Rajinder Nagar,31.72,Clear,75.53,2.43,66.18,51.59,0,0,16,Transit Hubs,Residential Areas,"28.4658, 77.0782","28.645, 77.18"
2024-12-10 04:45:00,Dwarka Sector 21 Metro Station,"Indirapuram (Ghaziabad, UP)",42.76,Clear,111.69,2.25,47.35,45.17,0,0,4,Transit Hubs,Residential Areas,"28.6022, 77.0475","28.6481, 77.3656"
2024-12-05 05:26:00,Shastri Nagar,Okhla Industrial Estate,23.77,Clear,57.7,1.67,16.67,13.35,0,0,5,Residential Areas,Highways & Borders,"28.6797, 77.2587","28.5395, 77.2713"
2025-01-24 19:31:00,Nehru Place,Rohini Sector 22,33.89,Clear,92.48,1.95,44.6,23.54,0,0,19,Commercial & Industrial Areas,Residential Areas,"28.5499, 77.2485","28.7355, 77.1215"
2025-01-06 08:48:00,Kamla Nagar,Pragati Maidan,13.36,Clear,39.06,2.41,94.34,38.26,0,0,8,Residential Areas,Commercial & Industrial Areas,"28.675, 77.23","28.6135, 77.2435"
2024-12-09 11:32:00,New Delhi Metro Station,"Indirapuram (Ghaziabad, UP)",22.93,Clear,55.98,2.55,91.52,49.78,0,0,11,Transit Hubs,Residential Areas,"28.6444, 77.2125","28.6481, 77.3656"
2025-02-13 00:44:00,Kalkaji (Kalkaji Mandir),Tikri Border,55.6,Clear,128.6,2.04,41.4,31.66,0,0,0,Tourist Spots,Highways & Borders,"28.544, 77.25","28.6766, 76.8453"
2024-12-09 19:38:00,Rajouri Garden Market,Karol Bagh,12.82,Clear,39.42,2.65,83.79,60.81,0,0,19,Commercial & Industrial Areas,Residential Areas,"28.6532, 77.1306","28.665, 77.196"
2025-02-13 19:34:00,Pragati Maidan,Gurgaon (Haryana),37.69,Humid,80.55,1.88,46.11,17.21,0,0,19,Commercial & Industrial Areas,Residential Areas,"28.6135, 77.2435","28.4595, 77.0266"
2025-02-14 10:39:00,Munirka,"Cinépolis, Janakpuri South",18.29,Clear,62.61,1.87,42.43,17.88,0,0,10,Residential Areas,Commercial & Industrial Areas,"28.554, 77.17","28.6315, 77.0988"
2024-12-28 15:57:00,Chattarpur,New Delhi Metro Station,24.97,Humid,54.84,2.05,37.14,34.14,1,0,15,Residential Areas,Transit Hubs,"28.502, 77.16","28.6444, 77.2125"
2024-11-07 21:51:00,Hauz Khas (tourist spots),Humayun's Tomb,13.27,Fog,38.69,1.83,60.49,7.24,0,0,21,Tourist Spots,Tourist Spots,"28.5495, 77.2008","28.5931, 77.251"
2024-11-07 08:48:00,Krishna Nagar,Rajouri Garden Market,20.82,Clear,80.26,2.61,86.41,56.39,0,0,8,Residential Areas,Commercial & Industrial Areas,"28.6537, 77.2657","28.6532, 77.1306"
2024-12-17 19:22:00,Amity University (Noida),Patel Nagar,29.9,Clear,94.52,3.13,96.32,92.71,0,1,19,Educational Institutions,Residential Areas,"28.5529, 77.3499","28.665, 77.18"
2024-12-02 13:11:00,West Patel Nagar,Vasundhara Enclave,19.74,Humid,63.2,2.4,51.65,55.48,0,0,13,Residential Areas,Residential Areas,"28.66, 77.175","28.6186, 77.2917"
2025-01-02 15:29:00,Indian Institute of Technology Delhi (IIT Delhi),West Patel Nagar,20.03,Humid,52.64,1.77,19.92,20.02,0,0,15,Educational Institutions,Residential Areas,"28.5484, 77.1927","28.66, 77.175"
2025-01-28 10:40:00,West Patel Nagar,Sector 62 (Noida),27.74,Clear,83.31,2.65,96.41,55.19,0,0,10,Residential Areas,Commercial & Industrial Areas,"28.66, 77.175","28.6187, 77.3634"
2025-02-25 02:15:00,Dilli Haat (INA),Rohini Sector 7,28.05,Humid,74.55,2.28,43.77,48.97,0,0,2,Tourist Spots,Residential Areas,"28.5722, 77.2177","28.7112, 77.1009"
2025-02-04 09:44:00,Vasant Kunj Sector C,"Cinépolis, Janakpuri South",18.24,Clear,49.81,1.79,46.09,10.63,0,0,9,Residential Areas,Commercial & Industrial Areas,"28.5458, 77.1557","28.6315, 77.0988"
2025-01-08 16:16:00,Dwarka Sector 10,GTB Nagar,31.72,Fog,84.96,1.72,12.18,19.67,0,0,16,Residential Areas,Residential Areas,"28.6044, 77.0396","28.7138, 77.2307"
2024-12-30 10:36:00,Anand Vihar,Sector 16 (Noida),15.75,Clear,40.69,1.97,53.68,21.1,0,0,10,Residential Areas,Commercial & Industrial Areas,"28.6534, 77.3175","28.5729, 77.3149"
2024-11-04 17:06:00,Cyber Hub,West Patel Nagar,29.29,Humid,72.12,3.11,83.88,96.66,0,1,17,Commercial & Industrial Areas,Residential Areas,"28.4947, 77.0881","28.66, 77.175"
2024-12-13 19:21:00,Connaught Place,Faridabad (Haryana),37.03,Clear,116.69,2.35,91.59,34.49,0,0,19,Commercial & Industrial Areas,Residential Areas,"28.6328, 77.219","28.4089, 77.3176"
2025-01-27 09:15:00,Model Town,All India Institute of Medical Sciences (AIIMS),22.08,Clear,62.92,1.86,36.94,20.06,0,0,9,Residential Areas,Educational Institutions,"28.6997, 77.2081","28.5717, 77.2089"
2024-11-22 12:41:00,Preet Vihar,Defence Colony Market,16.22,Clear,56.42,2.18,49.37,39.11,0,0,12,Residential Areas,Commercial & Industrial Areas,"28.6473, 77.2847","28.5746, 77.2365"
2025-02-17 11:21:00,Chattarpur,Model Town,31.98,Clear,92.66,1.88,58.6,11.83,0,0,11,Residential Areas,Residential Areas,"28.502, 77.16","28.6997, 77.2081"
2025-01-07 22:57:00,"Sohna Road, Gurgaon",Saket District Centre,34.02,Clear,79.42,2.23,40.34,47.19,0,0,22,Highways & Borders,Residential Areas,"28.3496, 77.0629","28.5208, 77.2155"
2025-02-16 07:51:00,Anand Vihar,Karol Bagh (commercial aspect),19.31,Rain,65.75,2.44,91.71,41.57,1,0,7,Residential Areas,Commercial & Industrial Areas,"28.6534, 77.3175","28.665, 77.196"
2024-12-04 01:15:00,Model Town,Paschim Vihar,18.21,Clear,51.52,2.06,42.3,33.05,0,0,1,Residential Areas,Residential Areas,"28.6997, 77.2081","28.6701, 77.1004"
2024-12-27 22:44:00,Vasant Kunj Sector C,Gurgaon (Haryana),24.02,Clear,72.61,1.58,21.9,4.66,0,0,22,Residential Areas,Residential Areas,"28.5458, 77.1557","28.4595, 77.0266"
2024-12-21 01:48:00,Rohini Sector 7,Kashmere Gate Metro Station,21.63,Rain,67.0,1.42,2.52,0.28,1,0,1,Residential Areas,Transit Hubs,"28.7112, 77.1009","28.6639, 77.2323"
2024-11-19 06:33:00,Vasant Kunj Sector C,Lajpat Nagar IV (Central Market),16.13,Rain,36.08,1.75,14.93,20.58,0,0,6,Residential Areas,Residential Areas,"28.5458, 77.1557","28.5642, 77.2483"
2025-02-23 03:53:00,Vasundhara Enclave,Singhu Border,45.53,Clear,97.59,2.25,44.23,47.13,1,0,3,Residential Areas,Highways & Borders,"28.6186, 77.2917","28.889, 77.1338"
2024-12-19 07:04:00,Pitampura,Vasant Kunj (commercial aspect),25.44,Clear,57.14,2.02,52.45,25.22,0,0,7,Residential Areas,Commercial & Industrial Areas,"28.6975, 77.1264","28.5478, 77.1635"
2024-12-22 06:24:00,Janakpuri Block C,Patparganj Industrial Area,27.3,Rain,90.84,2.25,53.45,42.69,1,0,6,Residential Areas,Highways & Borders,"28.6315, 77.0988","28.6293, 77.2892"
2025-02-06 23:25:00,Inderlok,Noida Sector 150,43.94,Clear,105.42,2.59,70.26,61.66,0,0,23,Transit Hubs,Residential Areas,"28.6775, 77.1643","28.4808, 77.4098"
2024-11-04 10:30:00,Rohini Sector 22,Pragati Maidan,26.66,Clear,63.25,3.02,77.29,92.29,0,1,10,Residential Areas,Commercial & Industrial Areas,"28.7355, 77.1215","28.6135, 77.2435"
2025-02-24 11:13:00,Pitampura,Rajendra Place,15.4,Clear,53.37,1.66,41.63,2.45,0,0,11,Residential Areas,Commercial & Industrial Areas,"28.6975, 77.1264","28.6402, 77.1866"
2025-01-03 15:37:00,Mayur Vihar Phase II,Model Town,22.46,Clear,49.53,1.53,6.39,6.99,0,0,15,Residential Areas,Residential Areas,"28.601, 77.306","28.6997, 77.2081"
2025-02-15 23:51:00,Shastri Nagar,Defence Colony,19.26,Humid,46.9,1.81,9.86,27.63,1,0,23,Residential Areas,Residential Areas,"28.6797, 77.2587","28.5746, 77.2365"
2025-02-18 13:59:00,Defence Colony,Amity University (Noida),18.6,Clear,51.43,1.59,21.38,5.36,0,0,13,Residential Areas,Educational Institutions,"28.5746, 77.2365","28.5529, 77.3499"
2024-12-20 08:40:00,Faridabad (Haryana),Jawaharlal Nehru University (JNU),32.9,Clear,88.73,2.63,91.88,55.55,0,0,8,Residential Areas,Educational Institutions,"28.4089, 77.3176","28.5672, 77.1622"
2024-11-18 20:18:00,Saket (commercial aspect),Uttam Nagar,27.3,Humid,61.59,2.53,63.77,60.35,0,0,20,Commercial & Industrial Areas,Residential Areas,"28.5214, 77.2118","28.6471, 77.0864"
2024-12-20 04:50:00,Lajpat Nagar IV (Central Market),Lotus Temple,6.97,Clear,21.08,1.86,30.63,22.71,0,0,4,Residential Areas,Tourist Spots,"28.5642, 77.2483","28.5527, 77.2588"
2024-12-30 05:40:00,Rohini Sector 7,"Indirapuram (Ghaziabad, UP)",37.11,Clear,83.42,1.76,22.93,17.86,0,0,5,Residential Areas,Residential Areas,"28.7112, 77.1009","28.6481, 77.3656"
2024-12-13 00:40:00,Qutub Minar,India Gate,17.87,Clear,39.34,1.85,34.27,20.19,0,0,0,Tourist Spots,Tourist Spots,"28.5245, 77.1856","28.6129, 77.2295"
2025-02-19 20:31:00,Bhikaji Cama Place,Dwarka Sector 12,26.68,Clear,86.09,1.68,38.33,5.2,0,0,20,Commercial & Industrial Areas,Residential Areas,"28.5638, 77.207","28.6105, 77.0298"
2025-01-28 10:48:00,"Indirapuram (Ghaziabad, UP)",Delhi University (North Campus),23.5,Fog,59.18,2.03,48.22,28.42,0,0,10,Residential Areas,Educational Institutions,"28.6481, 77.3656","28.6943, 77.2166"
2024-11-10 06:17:00,Saket District Centre,West Patel Nagar,24.17,Clear,54.04,1.72,16.6,17.86,1,0,6,Residential Areas,Residential Areas,"28.5208, 77.2155","28.66, 77.175"
2024-11-20 10:14:00,Mehrauli,World Trade Tower (Noida),22.38,Rain,53.96,1.98,57.53,20.31,0,0,10,Residential Areas,Commercial & Industrial Areas,"28.5146, 77.1894","28.5663, 77.3255"
2025-02-18 02:22:00,West Patel Nagar,Dilshad Garden,16.87,Rain,44.59,1.79,33.07,15.87,0,0,2,Residential Areas,Residential Areas,"28.66, 77.175","28.6888, 77.2709"
2025-01-02 07:45:00,Gurgaon (Haryana),ITO (Indraprastha Estate),39.4,Clear,84.35,2.28,65.23,40.31,0,0,7,Residential Areas,Commercial & Industrial Areas,"28.4595, 77.0266","28.6356, 77.241"
2025-02-14 15:38:00,Mehrauli,"Cinépolis, Janakpuri South",23.87,Clear,62.46,1.8,3.52,29.31,0,0,15,Residential Areas,Commercial & Industrial Areas,"28.5146, 77.1894","28.6315, 77.0988"
2024-12-16 16:13:00,Chandni Chowk,R.K. Puram Sector 7,19.22,Humid,46.27,1.85,31.89,21.49,0,0,16,Tourist Spots,Residential Areas,"28.656, 77.2311","28.5603, 77.1777"
2024-11-06 00:58:00,New Delhi Railway,Karol Bagh,8.36,Clear,29.68,2.35,56.84,49.53,0,0,0,Transit Hubs,Residential Areas,"28.6444, 77.2125","28.665, 77.196"
2025-01-04 22:20:00,Gurgaon Sector 57,Sarai Kale Khan ISBT,27.93,Clear,81.42,1.56,14.83,5.99,1,0,22,Highways & Borders,Highways & Borders,"28.4899, 77.0706","28.5702, 77.2435"
2024-11-12 12:33:00,Civil Lines,"Indirapuram (Ghaziabad, UP)",21.6,Clear,52.62,2.45,52.66,58.66,0,0,12,Residential Areas,Residential Areas,"28.6811, 77.2289","28.6481, 77.3656"
2025-01-09 19:01:00,World Trade Tower (Noida),"Noida Extension (Greater Noida West), (Ghaziabad, UP)",20.22,Clear,70.4,1.83,55.97,9.73,0,0,19,Commercial & Industrial Areas,Residential Areas,"28.5663, 77.3255","28.6119, 77.4446"
2024-12-15 00:00:00,Okhla Industrial Estate,Sarai Kale Khan ISBT,10.23,Clear,28.1,2.14,47.26,37.2,1,0,0,Highways & Borders,Highways & Borders,"28.5395, 77.2713","28.5702, 77.2435"
2024-11-13 20:57:00,Candor TechSpace (Gurgaon),Uttam Nagar,29.36,Clear,62.92,1.92,51.69,17.99,0,0,20,Commercial & Industrial Areas,Residential Areas,"28.4651, 77.0699","28.6471, 77.0864"
2025-02-15 21:33:00,Model Town,Rohini Sector 7,17.64,Fog,58.43,2.55,73.71,57.13,1,0,21,Residential Areas,Residential Areas,"28.6997, 77.2081","28.7112, 77.1009"
2024-12-26 04:42:00,Rajiv Chowk Metro Station,Anand Vihar ISBT,17.06,Fog,40.37,2.53,63.48,60.52,0,0,4,Transit Hubs,Highways & Borders,"28.6322, 77.2185","28.6519, 77.319"
2024-11-01 07:12:00,West Patel Nagar,Vasant Kunj (commercial aspect),20.03,Clear,52.03,2.37,82.78,40.03,0,0,7,Residential Areas,Commercial & Industrial Areas,"28.66, 77.175","28.5478, 77.1635"
2025-02-02 18:05:00,PVR Cinemas Dwarka Sector 21,Dilshad Garden,33.6,Humid,110.69,1.98,34.65,29.99,1,0,18,Commercial & Industrial Areas,Residential Areas,"28.6022, 77.0475","28.6888, 77.2709"
2024-11-07 20:01:00,INOX Janak Place West Mall,Karol Bagh,16.99,Rain,56.31,2.57,98.64,48.11,0,0,20,Commercial & Industrial Areas,Residential Areas,"28.6367, 77.0988","28.665, 77.196"
2024-11-16 17:25:00,Chandni Chowk (commercial aspect),Faridabad (Haryana),38.77,Clear,125.37,2.38,83.32,40.48,1,0,17,Commercial & Industrial Areas,Residential Areas,"28.65, 77.23","28.4089, 77.3176"
2024-12-21 11:40:00,Mayur Vihar Phase II,INOX Janak Place West Mall,29.73,Clear,69.26,2.35,64.43,45.91,1,0,11,Residential Areas,Commercial & Industrial Areas,"28.601, 77.306","28.6367, 77.0988"
2025-01-16 05:25:00,Dwarka Sector 12,Ashok Vihar Phase 1,26.45,Clear,81.11,2.13,43.48,37.96,0,0,5,Residential Areas,Residential Areas,"28.6105, 77.0298","28.7121, 77.1718"
2025-02-16 22:08:00,Hauz Khas Metro Station,Dilshad Garden,25.57,Clear,59.97,2.07,48.95,31.0,1,0,22,Transit Hubs,Residential Areas,"28.5469, 77.2023","28.6888, 77.2709"
2025-01-14 03:13:00,Vasundhara Enclave,Indraprastha Metro Station,11.36,Clear,41.77,2.08,48.86,31.67,0,0,3,Residential Areas,Transit Hubs,"28.6186, 77.2917","28.6356, 77.241"
2025-02-23 21:21:00,Defence Colony,National Museum,10.48,Clear,42.78,2.46,70.8,51.49,1,0,21,Residential Areas,Tourist Spots,"28.5746, 77.2365","28.6118, 77.2166"
2024-11-06 23:18:00,Botanical Garden Metro Station,Dwarka Sector 12,41.76,Clear,80.56,1.76,0.73,27.46,0,0,23,Transit Hubs,Residential Areas,"28.5647, 77.3392","28.6105, 77.0298"
2024-11-17 04:33:00,Mayur Vihar Phase II,Saket District Centre,20.07,Humid,73.29,2.08,49.65,31.04,1,0,4,Residential Areas,Residential Areas,"28.601, 77.306","28.5208, 77.2155"
2024-12-09 16:04:00,Qutub Minar,Krishna Nagar,24.63,Clear,62.05,1.78,1.77,28.59,0,0,16,Tourist Spots,Residential Areas,"28.5245, 77.1856","28.6537, 77.2657"
2024-11-13 19:05:00,Unitech Cyber Park (Gurgaon),Shastri Nagar,37.0,Clear,101.73,1.63,32.58,3.65,0,0,19,Commercial & Industrial Areas,Residential Areas,"28.4908, 77.0905","28.6797, 77.2587"
2025-01-09 14:22:00,Aerocity,Anand Vihar,31.14,Clear,69.72,1.54,19.54,2.74,0,0,14,Commercial & Industrial Areas,Residential Areas,"28.5551, 77.1245","28.6534, 77.3175"
2025-01-01 04:46:00,Rajinder Nagar,GTB Nagar,16.41,Humid,49.81,2.32,68.08,42.34,0,0,4,Residential Areas,Residential Areas,"28.6405, 77.1805","28.7138, 77.2307"
2024-12-25 03:02:00,Mayur Vihar Phase II,Ghaziabad (UP),22.47,Humid,50.48,2.17,48.14,38.85,0,0,3,Residential Areas,Residential Areas,"28.601, 77.306","28.6705, 77.4324"
2024-11-03 14:59:00,Krishna Nagar,Vasundhara Enclave,10.59,Fog,28.89,1.72,30.11,11.63,1,0,14,Residential Areas,Residential Areas,"28.6537, 77.2657","28.6186, 77.2917"
2024-11-12 12:29:00,Rajiv Chowk Metro Station,Anand Vihar ISBT,17.06,Clear,62.49,2.24,39.46,47.95,0,0,12,Transit Hubs,Highways & Borders,"28.6322, 77.2185","28.6519, 77.319"
2024-12-07 15:50:00,Red Fort,Punjabi Bagh,16.83,Clear,53.28,2.11,49.25,33.8,1,0,15,Tourist Spots,Residential Areas,"28.6562, 77.2391","28.6744, 77.1402"
2024-11-05 06:31:00,Noida Sector 137,Anand Vihar ISBT,24.63,Rain,68.38,1.74,28.53,14.15,0,0,6,Residential Areas,Highways & Borders,"28.5147, 77.3794","28.6519, 77.319"
2025-01-22 17:30:00,INOX Janak Place West Mall,Dwarka Sector 12,13.81,Clear,36.36,1.85,47.77,14.11,0,0,17,Commercial & Industrial Areas,Residential Areas,"28.6367, 77.0988","28.6105, 77.0298"
2024-11-07 12:18:00,Dhaula Kuan,Faridabad (Haryana),33.72,Fog,76.15,1.64,12.41,12.92,0,0,12,Transit Hubs,Residential Areas,"28.5772, 77.1649","28.4089, 77.3176"
2025-02-05 13:52:00,Saket (commercial aspect),Saket District Centre,5.44,Clear,19.35,1.84,35.94,19.03,0,0,13,Commercial & Industrial Areas,Residential Areas,"28.5214, 77.2118","28.5208, 77.2155"
2024-12-21 22:31:00,Red Fort,Mehrauli,24.77,Clear,58.77,2.15,56.94,33.73,1,0,22,Tourist Spots,Residential Areas,"28.6562, 77.2391","28.5146, 77.1894"
2025-01-14 11:12:00,Akshardham Temple,"Indirapuram (Ghaziabad, UP)",16.38,Clear,56.94,2.64,89.33,57.62,0,0,11,Tourist Spots,Residential Areas,"28.6127, 77.2772","28.6481, 77.3656"
2024-12-28 11:38:00,Greater Kailash II (M Block Market),Rajendra Place,19.96,Fog,44.35,2.04,44.75,30.31,1,0,11,Residential Areas,Commercial & Industrial Areas,"28.5388, 77.241","28.6402, 77.1866"
2024-11-04 23:06:00,Central Secretariat Metro Station,Kalkaji (Kalkaji Mandir),14.5,Rain,36.11,2.74,59.19,78.42,0,1,23,Transit Hubs,Tourist Spots,"28.6129, 77.2295","28.544, 77.25"
2025-01-06 08:30:00,Rajinder Nagar,Gurgaon Sector 29,31.43,Clear,71.63,2.33,70.97,41.67,0,0,8,Residential Areas,Commercial & Industrial Areas,"28.6405, 77.1805","28.4716, 77.0627"
2025-02-13 01:58:00,Old Delhi Railway,New Delhi Metro Station,6.88,Rain,26.78,2.49,71.69,53.93,0,0,1,Transit Hubs,Transit Hubs,"28.65, 77.2272","28.6444, 77.2125"
2025-02-26 06:42:00,Okhla Industrial Estate,Gurgaon Sector 57,29.44,Humid,63.01,2.14,51.67,35.1,0,0,6,Highways & Borders,Highways & Borders,"28.5395, 77.2713","28.4899, 77.0706"
2025-01-02 03:22:00,Defence Colony,West Patel Nagar,18.48,Clear,68.07,2.2,42.82,43.47,0,0,3,Residential Areas,Residential Areas,"28.5746, 77.2365","28.66, 77.175"
2024-11-11 23:42:00,Punjabi Bagh,Mehrauli,27.09,Humid,67.57,1.53,6.97,7.2,0,0,23,Residential Areas,Residential Areas,"28.6744, 77.1402","28.5146, 77.1894"
2025-02-28 19:34:00,Karol Bagh (commercial aspect),Lajpat Nagar IV (Central Market),19.78,Rain,54.33,2.33,77.43,38.8,0,0,19,Commercial & Industrial Areas,Residential Areas,"28.665, 77.196","28.5642, 77.2483"
2024-12-09 11:17:00,Dwarka Sector 6,INOX Nehru Place,29.77,Rain,69.06,1.99,52.28,23.23,0,0,11,Residential Areas,Commercial & Industrial Areas,"28.6181, 77.0519","28.5499, 77.2485"
2025-01-05 09:38:00,Anand Vihar,All India Institute of Medical Sciences (AIIMS),21.75,Rain,63.86,2.03,44.3,29.81,1,0,9,Residential Areas,Educational Institutions,"28.6534, 77.3175","28.5717, 77.2089"
2024-12-27 16:33:00,Kalkaji (Kalkaji Mandir),Dwarka Sector 21 Metro Station,29.97,Clear,85.32,1.54,23.72,0.97,0,0,16,Tourist Spots,Transit Hubs,"28.544, 77.25","28.6022, 77.0475"
2024-11-28 13:08:00,ITO (Indraprastha Estate),Greater Kailash II (M Block Market),17.92,Rain,46.31,2.3,51.47,47.59,0,0,13,Commercial & Industrial Areas,Residential Areas,"28.6356, 77.241","28.5388, 77.241"
2024-12-08 09:43:00,Anand Vihar,PVR Vegas Kotak IMAX Dwarka,35.3,Clear,91.75,2.55,77.88,55.86,1,0,9,Residential Areas,Commercial & Industrial Areas,"28.6534, 77.3175","28.6272, 77.0605"
2025-01-06 22:47:00,Barakhamba Road Metro Station,Karol Bagh Metro Station,10.82,Clear,33.27,2.39,66.72,47.92,0,0,22,Transit Hubs,Transit Hubs,"28.6288, 77.2238","28.665, 77.196"
2024-12-27 19:23:00,Chandni Chowk (commercial aspect),Defence Colony,15.09,Rain,42.43,2.37,83.01,39.76,0,0,19,Commercial & Industrial Areas,Residential Areas,"28.65, 77.23","28.5746, 77.2365"
2025-01-22 19:58:00,Defence Colony Market,Laxmi Nagar,13.53,Fog,54.72,2.41,71.47,47.88,0,0,19,Commercial & Industrial Areas,Residential Areas,"28.5746, 77.2365","28.6281, 77.2764"
2024-12-21 05:54:00,Indraprastha Metro Station,Jhilmil Industrial Area (Shahdara),13.72,Clear,34.52,2.37,50.23,53.84,1,0,5,Transit Hubs,Highways & Borders,"28.6356, 77.241","28.6749, 77.3005"
2024-11-10 20:23:00,Sector 18 (Noida),Punjabi Bagh,29.8,Rain,79.91,2.55,83.46,53.19,1,0,20,Commercial & Industrial Areas,Residential Areas,"28.577, 77.3205","28.6744, 77.1402"
2024-12-29 00:04:00,Laxmi Nagar,Mehrauli,23.26,Clear,53.67,2.48,62.38,57.03,1,0,0,Residential Areas,Residential Areas,"28.6281, 77.2764","28.5146, 77.1894"
2025-01-21 08:30:00,Mayur Vihar Phase II,World Trade Tower (Noida),10.16,Clear,25.28,1.6,33.91,1.3,0,0,8,Residential Areas,Commercial & Industrial Areas,"28.601, 77.306","28.5663, 77.3255"
2025-02-15 16:46:00,Rajinder Nagar,Rohini Sector 22,19.44,Clear,46.84,2.22,71.51,32.91,1,0,16,Residential Areas,Residential Areas,"28.6405, 77.1805","28.7355, 77.1215"
2025-02-01 10:26:00,Mayur Vihar Phase II,Chandni Chowk (commercial aspect),16.04,Rain,49.11,2.35,82.79,37.9,1,0,10,Residential Areas,Commercial & Industrial Areas,"28.601, 77.306","28.65, 77.23"
2024-11-03 14:55:00,Model Town,IGI Airport,26.61,Fog,75.54,1.41,1.04,0.34,1,0,14,Residential Areas,Transit Hubs,"28.6997, 77.2081","28.5665, 77.1031"
2024-11-02 00:37:00,Mehrauli,Anand Vihar,28.84,Clear,93.28,2.5,62.86,58.2,1,0,0,Residential Areas,Residential Areas,"28.5146, 77.1894","28.6534, 77.3175"
2024-11-25 03:18:00,Kashmere Gate Metro Station,Preet Vihar,11.52,Humid,37.75,1.91,32.46,25.81,0,0,3,Transit Hubs,Residential Areas,"28.6639, 77.2323","28.6473, 77.2847"
2024-11-01 14:07:00,Karol Bagh,ITO (Indraprastha Estate),11.57,Clear,36.03,1.54,21.52,2.01,0,0,14,Residential Areas,Commercial & Industrial Areas,"28.665, 77.196","28.6356, 77.241"
2025-01-09 08:16:00,Model Town,Paharganj (commercial aspect),12.51,Clear,44.32,2.08,51.11,30.7,0,0,8,Residential Areas,Commercial & Industrial Areas,"28.6997, 77.2081","28.6445, 77.2205"
2025-01-28 03:31:00,Janak Puri West Metro Station,Vasant Kunj Sector C,18.84,Clear,64.08,1.55,27.82,0.08,0,0,3,Transit Hubs,Residential Areas,"28.6367, 77.0988","28.5458, 77.1557"
2024-12-02 22:15:00,Gurgaon Sector 57,"Indirapuram (Ghaziabad, UP)",45.51,Rain,141.69,1.68,7.65,18.56,0,0,22,Highways & Borders,Residential Areas,"28.4899, 77.0706","28.6481, 77.3656"
2025-01-31 02:04:00,Rohini Sector 22,Paschim Vihar,14.07,Clear,52.07,2.52,66.59,58.27,0,0,2,Residential Areas,Residential Areas,"28.7355, 77.1215","28.6701, 77.1004"
